OBJECTID,WHO_REGION,ISO_2_CODE,ADM4_NAME,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM4_CODE,ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,STARTDATE,ENDDATE,ISO_3_CODE,WHO_CODE,ADM4_ALTNA,ADM3_ALTCO,LVL,WHO_STATUS,UN_CODE,UNICEF_REG,CENTER_LON,CENTER_LAT,ADM4_VIZ_N,ADM3_VIZ_N,ADM2_VIZ_N,ADM1_VIZ_N,GUID,ADM3_GUID,ADM2_GUID,ADM1_GUID,ADM0_GUID,NOTES,GlobalID,Shape_Leng,Shape_Area
38,AFRO,SL,PELEWAHUN,NONGOBA BULLOM,BONTHE,SOUTHERN,SIERRA LEONE,SL001003002009010000,SL001003002009000000,SL001003002000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-12.27812924000,7.44430643000,Pelewahun,Nongoba Bullom,Bonthe,Southern,{68D692B4-4BEB-4083-AEFD-650D2BC536DC},{60261751-AB42-4814-8EBC-C31A0CCFF521},{455002AC-6855-4BA2-9957-4CE860800E67},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{0F0FB568-8D2C-4AC8-A657-2A974626C064},0.23524739621,0.00247632639
39,AFRO,SL,SALMA,NONGOBA BULLOM,BONTHE,SOUTHERN,SIERRA LEONE,SL001003002009011000,SL001003002009000000,SL001003002000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-12.08825964000,7.35724671000,Salma,Nongoba Bullom,Bonthe,Southern,{E3806A7E-B397-4DC5-82D0-36D55EE5D182},{60261751-AB42-4814-8EBC-C31A0CCFF521},{455002AC-6855-4BA2-9957-4CE860800E67},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{22A87EDC-289E-4557-9677-0B2E42038DDC},0.25330798964,0.00190606333
40,AFRO,SL,SAMPOH,SITTIA,BONTHE,SOUTHERN,SIERRA LEONE,SL001003002010010000,SL001003002010000000,SL001003002000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-12.68583894000,7.55932580000,Sampoh,Sittia,Bonthe,Southern,{94D9004F-7581-4E38-99FE-50054909BFF6},{6BB7911D-14C0-495A-9BB9-6A9A4CF1C346},{455002AC-6855-4BA2-9957-4CE860800E67},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{963B1B54-DCCE-44A5-ADE4-1994974E0A46},0.20712070911,0.00245877611
41,AFRO,SL,FALLAY,BARRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004001002000,SL001003004001000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.47935994000,7.49935964000,Fallay,Barri,Pujehun,Southern,{8B06D030-5D8E-44FB-833C-05E1AF1C6F79},{7AEFC284-C274-4832-A520-F8B07353F6CC},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{B0C39E3E-5ABD-47F5-85B1-C2047DF3D6DE},0.43431454648,0.00751036728
42,AFRO,SL,JOUGBA,BARRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004001003000,SL001003004001000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.38436982000,7.58505587000,Jougba,Barri,Pujehun,Southern,{F652E961-A025-45B0-A566-93C42E313850},{7AEFC284-C274-4832-A520-F8B07353F6CC},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{0C2382B8-B0F6-4BFB-8051-B6EC40D9B4B3},0.42192880787,0.00630213900
43,AFRO,SL,KARJEI,BARRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004001004000,SL001003004001000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.38538679000,7.51273547000,Karjei,Barri,Pujehun,Southern,{0B91B6C1-AB71-48AE-8499-0D95B9F5C209},{7AEFC284-C274-4832-A520-F8B07353F6CC},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{B44307C6-BF4F-4717-B2AA-53C1E72795D1},0.23829059648,0.00307129459
44,AFRO,SL,BONDOR,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002001000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.49922758000,7.30945882000,Bondor,Galliness Perri,Pujehun,Southern,{4059D9DF-2AD6-4402-B461-A1D672174A27},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{B8F90FE8-B3F7-4173-AD3A-7EC036C5F05C},0.22295031629,0.00272464657
45,AFRO,SL,DABENI,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002002000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.55813011000,7.26176368000,Dabeni,Galliness Perri,Pujehun,Southern,{728CE115-27B4-46E9-AD90-8E97464DED77},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{BF203EF0-3D88-4764-B621-B39B84FC783A},0.14750756628,0.00110936129
46,AFRO,SL,LAIMBA,BARRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004001005000,SL001003004001000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.42785570000,7.44913195000,Laimba,Barri,Pujehun,Southern,{2B29E80D-D971-429F-B0FB-F7EF1DED2377},{7AEFC284-C274-4832-A520-F8B07353F6CC},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{180B8DFF-94E0-402D-8615-37E5936700A4},0.54777208747,0.00567462227
47,AFRO,SL,MALLA,BARRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004001006000,SL001003004001000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.45732336000,7.33682814000,Malla,Barri,Pujehun,Southern,{899A9215-A42B-4EAC-80EE-99F8CC9CE4AD},{7AEFC284-C274-4832-A520-F8B07353F6CC},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{57AA48C3-E9D4-47EB-B1A0-6ADAD969E630},0.22255894707,0.00100412828
48,AFRO,SL,SONJOUR I,BARRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004001007000,SL001003004001000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.44813757000,7.39703411000,Sonjour 1,Barri,Pujehun,Southern,{0692F4F9-D9F4-4710-B4C5-9B9EB6DEF552},{7AEFC284-C274-4832-A520-F8B07353F6CC},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},ADM4_VIZ_NAME: Updated Duplicate Number,{81B96BAE-C23A-4224-99FB-A0ED0A29F2D3},0.27857065436,0.00384049078
49,AFRO,SL,SONJOUR II,BARRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004001008000,SL001003004001000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.40398931000,7.34261898000,Sonjour 2,Barri,Pujehun,Southern,{A453308B-0A0B-41BB-8E54-1A1D58A9F1DE},{7AEFC284-C274-4832-A520-F8B07353F6CC},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},ADM4_VIZ_NAME: Updated Duplicate Number,{5F418E9B-F34F-477D-8BED-07D6643B5276},0.33382445285,0.00579643993
50,AFRO,SL,TETIMA,BARRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004001009000,SL001003004001000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.40913234000,7.48652312000,Tetima,Barri,Pujehun,Southern,{0E6B893B-80AC-45E6-B56B-DD52626216E9},{7AEFC284-C274-4832-A520-F8B07353F6CC},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{D85C79CF-E5F4-4394-9E57-572A13EB2441},0.24072541544,0.00212977872
51,AFRO,SL,JASSENDE NGOLEIMA II,KPAKA,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004003004000,SL001003004003000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.61038812000,7.41678012000,Jassende Ngoleima 2,Kpaka,Pujehun,Southern,{8D7F839A-95FD-43F8-AB41-FCD1E22B78DF},{AE62B9DB-FF93-41AB-976A-EF80F5563B64},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},ADM4_VIZ_NAME: Updated Duplicate Number,{5AEC8CBD-519D-4DE5-8958-F013891FDA4D},0.12438967242,0.00068255635
52,AFRO,SL,DAKONA,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002003000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.60436000000,7.27970597000,Dakona,Galliness Perri,Pujehun,Southern,{86E2C63B-B1B2-4B11-9A3E-9E5C855BA5F8},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{0F42E626-AA00-44EE-B5FB-66A7BB8C6E36},0.40463345319,0.00379543250
53,AFRO,SL,GENDEMA I,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002004000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.56728877000,7.12555477000,Gendema 1,Galliness Perri,Pujehun,Southern,{0D21638C-2054-4703-B90C-AF4E11558168},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},ADM4_VIZ_NAME: Updated Duplicate Number,{A97F34A9-E4E5-4758-9CBC-93273665B635},0.53325793326,0.00966107047
54,AFRO,SL,GENDEMA II,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002005000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.59577227000,7.20947958000,Gendema 2,Galliness Perri,Pujehun,Southern,{E631CA21-7213-47B0-BA84-200E329AA503},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},ADM4_VIZ_NAME: Updated Duplicate Number,{0E6CCCA9-4254-4EBB-9A38-AB2F598AB2E1},0.16903462627,0.00126560575
55,AFRO,SL,JAKEMA I,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002006000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.52877330000,7.33298882000,Jakema 1,Galliness Perri,Pujehun,Southern,{8EB5A1D1-BD80-4596-BA8C-0810C9779A4B},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},ADM4_VIZ_NAME: Updated Duplicate Number,{EAB62F8A-5ED6-4F1C-882E-3273E0AB95E7},0.35984009742,0.00342635352
56,AFRO,SL,KEMO-WA,YAKEMU KPUKUMU,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004012008000,SL001003004012000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.76352291000,7.16612993000,Kemo-wa,Yakemu Kpukumu,Pujehun,Southern,{F2341C19-35B2-4016-82B1-DFD3A7AFEC39},{81CDDD90-8D69-4FD6-B4E3-F4621B7696A9},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{514C03D2-972F-4FB1-BFC8-891900318513},0.10389326207,0.00045639884
57,AFRO,SL,JOYA,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002008000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.54637534000,7.42296110000,Joya,Galliness Perri,Pujehun,Southern,{F7E1E5FE-1E4A-42B1-BBD0-A2021EECDD71},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{D1D922F8-4CF5-48FE-9CA2-D1E9AE157551},0.38649522828,0.00736167903
58,AFRO,SL,KEMOKAI,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002009000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.52013337000,7.24567089000,Kemokai,Galliness Perri,Pujehun,Southern,{E1C22A4C-D059-4DA2-9A89-EC64A37DD006},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{DE0ECE14-ADCE-46A5-99F7-6330ED10E337},0.27976818220,0.00268174685
59,AFRO,SL,KORTUGBU,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002010000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.63108139000,7.39217812000,Kortugbu,Galliness Perri,Pujehun,Southern,{EA0FF5DA-5175-4364-ABCC-391318AD2740},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{CB75C9ED-B13E-46CA-9176-6ABE8F2D6F8F},0.24928929814,0.00284126019
60,AFRO,SL,MALLAH,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002011000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.48476524000,7.34638333000,Mallah,Galliness Perri,Pujehun,Southern,{33229C42-1E5B-4E2B-97E0-AF9B61F28EE5},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{4AAB658F-2268-4E05-8908-C6090124C049},0.22931847393,0.00175032724
61,AFRO,SL,MEWAH,GALLINESS PERRI,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004002012000,SL001003004002000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.64105974000,7.34468441000,Mewah,Galliness Perri,Pujehun,Southern,{EDEA3814-D910-401A-B83C-1A51A9F36F1F},{D97CCE57-1D98-4A2E-9B86-03725FFDF860},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{2B85238F-8B37-42E3-9A22-EE1EF5878E86},0.29060152096,0.00351082850
62,AFRO,SL,JASSENDE NGOLEIMA I,KPAKA,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004003003000,SL001003004003000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.68137418000,7.30833733000,Jassende Ngoleima 1,Kpaka,Pujehun,Southern,{B54A7468-32E1-4069-A375-C7DFED76712B},{AE62B9DB-FF93-41AB-976A-EF80F5563B64},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},ADM4_VIZ_NAME: Updated Duplicate Number,{A55DBF4F-199B-4976-8232-C37F321D644F},0.39418192062,0.00438892375
63,AFRO,SL,NYANGO - NJEIGBLA,KPAKA,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004003006000,SL001003004003000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.67632352000,7.17500551000,Nyango-Njeigbla,Kpaka,Pujehun,Southern,{F8280BFD-EFE5-44A8-A469-01F0AA96562A},{AE62B9DB-FF93-41AB-976A-EF80F5563B64},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},ADM4_VIZ_NAME: Removed Extra Spaces,{D4F061A7-E08A-4696-B2DF-186E647C6BFF},0.28077470027,0.00198714355
64,AFRO,SL,NYANGO-NGOLEIHUN,KPAKA,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004003005000,SL001003004003000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.64083641000,7.27476564000,Nyango-Ngoleihun,Kpaka,Pujehun,Southern,{107360A5-B9F4-49CD-8DB2-522EC07D5451},{AE62B9DB-FF93-41AB-976A-EF80F5563B64},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{BDF5C701-8BC2-4338-B7C7-48FE2C7A07ED},0.19965282784,0.00196707949
65,AFRO,SL,LOWER KAYIEMBA,PANGA KABONDE,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004007005000,SL001003004007000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.70187604000,7.33258431000,Lower Kayiemba,Panga Kabonde,Pujehun,Southern,{A8338F77-5A76-4D2E-B7B0-5165F65D0F19},{68690C5D-242F-4130-8DCB-8F40620A052A},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{10FD1567-2C54-42D3-851C-40C5F5442DD6},0.17252777190,0.00154498455
66,AFRO,SL,SAMBA,PANGA KABONDE,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004007008000,SL001003004007000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.62388652000,7.45530118000,Samba,Panga Kabonde,Pujehun,Southern,{2585282A-D3C1-4B88-8A0D-5E597A6B77BF},{68690C5D-242F-4130-8DCB-8F40620A052A},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{8384F412-91E9-4ACD-AF39-306A2BD5C40E},0.41273028438,0.00601995271
67,AFRO,SL,UPPER KAYIEMBA,PANGA KABONDE,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004007010000,SL001003004007000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.75457114000,7.42659407000,Upper Kayiemba,Panga Kabonde,Pujehun,Southern,{A78093B0-218B-4A8B-9520-025370E1315A},{68690C5D-242F-4130-8DCB-8F40620A052A},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{37ECEC58-FE1D-4FC7-9BEE-4981131E31F9},0.37713205173,0.00237129715
68,AFRO,SL,KENGO,MAKPELE,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004004001000,SL001003004004000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.35346729000,7.24847997000,Kengo,Makpele,Pujehun,Southern,{83640DF8-865E-4459-BC8C-B7C7A40F1114},{0EE07186-8B44-45A1-987A-F8C75CDD97F1},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{AB7D8E5C-EEB1-4069-8E4E-DC7183D29A48},0.22800699389,0.00153068026
69,AFRO,SL,PANGA,PANGA KABONDE,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004007006000,SL001003004007000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.74120716000,7.32144168000,Panga,Panga Kabonde,Pujehun,Southern,{F0272EC8-ABEA-4A26-8860-E2DA529CFEB1},{68690C5D-242F-4130-8DCB-8F40620A052A},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{AE5C165C-48BF-4E98-981D-F4EADB7CFF3A},0.67397722843,0.00767670178
70,AFRO,SL,PESSEKEH,PANGA KABONDE,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004007007000,SL001003004007000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.79427040000,7.39665238000,Pessekeh,Panga Kabonde,Pujehun,Southern,{7F2A9A2C-91F3-44E8-8887-BDF4AFEEF756},{68690C5D-242F-4130-8DCB-8F40620A052A},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{ABCA1665-36BA-4DF0-B478-190B6DCDC97B},0.24210484720,0.00264013488
71,AFRO,SL,SETTI YAKANDAY,PANGA KABONDE,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004007009000,SL001003004007000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.85831515000,7.30516760000,Setti Yakanday,Panga Kabonde,Pujehun,Southern,{B32A2C73-D0AC-4BD6-BEA2-87D37E7CFA8C},{68690C5D-242F-4130-8DCB-8F40620A052A},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{A0864ED3-FCA6-41E8-9D45-247645A1FEA9},0.34056835548,0.00584356668
72,AFRO,SL,SAMAGBE,MAKPELE,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004004002000,SL001003004004000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.23798785000,7.29241030000,Samagbe,Makpele,Pujehun,Southern,{70063995-DE93-4117-87AB-7703294DBDF5},{0EE07186-8B44-45A1-987A-F8C75CDD97F1},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{A668181A-DEF6-431A-9444-990D7F78F323},0.75064684126,0.01622037276
73,AFRO,SL,KAKPANDA,MALEN,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004005003000,SL001003004005000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.80502524000,7.56360055000,Kakpanda,Malen,Pujehun,Southern,{1E284658-B31E-4AA5-AB43-57C56F30F904},{0AD34B8C-370E-4604-8FC5-F7BAE6C0958A},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{C022425A-BD96-4AFB-A681-F87B32096EC9},0.24496920271,0.00303017867
